"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","in_paper","neglog10_padj"
"GO:0031018","endocrine pancreas development","16/2815","46/18805",0.347826086956522,2.32357711020156,3.77105972790624,0.000683218584259011,0.00798158552851457,0.00586021480562488,"IL6R/WNT5A/HES1/SOX4/BAK1/RFX6/CDK6/PAX4/MNX1/BMP4/ONECUT1/HNF1B/SOX9/GATA6/CDH2/FOXA2",16,TRUE,2.0979108282123
"GO:0009150","purine ribonucleotide metabolic process","75/2815","350/18805",0.214285714285714,1.43148946967775,3.4189070029251,0.000691017037955034,0.0080575438853481,0.00591598471321235,"ENO1/PGM1/AK4/AK5/MAGI3/PKLR/ADCY10/NME7/PARP1/HK2/SULT1C3/SULT1C4/PDE1A/ATIC/PID1/HDAC4/KAT2B/ABHD14B/ATP6V1A/ZBTB20/OPA1/PAICS/SULT1B1/SULT1E1/NUDT9/PAPSS1/PDE5A/PRKAA1/PDE4D/PDE8B/IER3/NT5E/BEND3/ENPP1/PDE10A/ADCY1/TPST1/SLC25A13/ADCY8/NUDT2/TJP2/GDA/ALDOB/NDUFA8/PFKP/PFKFB3/PARG/LIPA/DLG2/PTHLH/LRRK2/ADCY6/GPD1/ATP5MC2/NUDT4/NDUFA12/IGF1/ATP5MJ/RORA/CLPX/PDE8A/ADCY9/NUPR1/PFAS/MYH4/COX11/RPTOR/INSR/SULT2B1/SRC/PDE9A/PFKL/CASK/MT-ND1/MT-ND5",75,TRUE,2.09379732042778
"GO:0110020","regulation of actomyosin structure organization","29/2815","106/18805",0.273584905660377,1.82762492040618,3.58523303903545,0.000697219259645854,0.00811463988520409,0.00595790555995422,"ARHGEF10L/S1PR1/S100A10/PROX1/ROCK2/TACR1/TMEFF2/PHLDB2/ECT2/PAK2/PIK3R1/EDN1/CCN2/RAC1/MET/BRAF/DLC1/NRP1/PRKD1/TJP1/CGNL1/SMAD3/AKAP13/SERPINF2/PPM1E/ARHGEF18/RHPN2/MKKS/AMOT",29,TRUE,2.09073074870762
"GO:0008064","regulation of actin polymerization or depolymerization","37/2815","146/18805",0.253424657534247,1.69294873354583,3.52673997004983,0.000706691036936146,0.00820950428889373,0.00602755660623353,"CAPZA1/CYRIA/PRKCE/SPTBN1/CAPG/BIN1/NCKAP1/ADD1/WDR1/CRACD/F2RL1/CYFIP2/ARHGAP18/SNX9/SCIN/CAPZA2/DMTN/PTK2B/KANK1/SVIL/ADD3/FCHSD2/ESAM/EPS8/CAPZA3/LIMA1/HIP1R/ARF6/CDC42EP4/GRB2/ARHGAP35/MKKS/ARHGAP40/PREX1/CDC42EP1/TRIOBP/BAIAP2L2",37,TRUE,2.08568306591316
"GO:0009063","amino acid catabolic process","30/2815","111/18805",0.27027027027027,1.80548221400797,3.5711362016918,0.000709500063419971,0.00822675913088641,0.00604022540244614,"ALDH4A1/DDAH1/GLUL/HAAO/HNMT/KYNU/HIBCH/GLS/HGD/MTRR/CDO1/BCKDHB/DDO/ARG1/ALDH8A1/GLDC/AUH/MAT1A/GLUD1/ACADSB/AMDHD1/PAH/SDS/SLC25A21/CRYM/BCKDK/GPT2/TAT/PRODH2/FTCD",30,TRUE,2.0847712181014
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","31/2815","116/18805",0.267241379310345,1.7852483616096,3.55945158820524,0.000717964656957517,0.0082755303058576,0.00607603402225392,"PLPP3/IL6R/TNFSF18/PTPRC/TGFA/ERBB4/HES1/PAK2/FGFR3/AREG/EGF/FBXW7/NEDD9/VEGFA/RELN/NRG1/RIPK2/ENPP2/SEMA4D/NRP1/PTPRJ/KITLG/IGF1/EHD4/LRRK1/PLCG2/PECAM1/YES1/SRC/PTPN1/ADNP",31,FALSE,2.08220416655185
"GO:0006469","negative regulation of protein kinase activity","35/2815","136/18805",0.257352941176471,1.719190784662,3.53177582305045,0.000720219117051953,0.0082755303058576,0.00607603402225392,"ERRFI1/RGS2/PTPRC/DUSP10/AGT/TRIB2/SLC8A1/SOCS5/IL1B/DUSP7/WWTR1/PAK2/MACROH2A1/DUSP1/TRIM27/GNAQ/PTEN/HHEX/PTPRJ/MEN1/LRP6/CORO1C/LATS2/IPO5/PRKCH/SLC8A3/NR2F2/DUSP3/HEXIM2/PPM1E/CEACAM1/TRIB3/PTPRT/PREX1/PTPN1",35,FALSE,2.08220416655185
"GO:0009261","ribonucleotide catabolic process","35/2815","136/18805",0.257352941176471,1.719190784662,3.53177582305045,0.000720219117051953,0.0082755303058576,0.00607603402225392,"ENO1/PGM1/DPYD/PKLR/HK2/PDE1A/HDAC4/KAT2B/ZBTB20/NUDT9/PDE5A/PRKAA1/PDE4D/PDE8B/IER3/NT5E/PDE10A/UPP1/GDA/ALDOB/PFKP/PFKFB3/LIPA/GPD1/NUDT4/IGF1/ENTPD5/PDE8A/NUPR1/RPTOR/INSR/SRC/PDE9A/PFKL/UPB1",35,FALSE,2.08220416655185
"GO:0034219","carbohydrate transmembrane transport","35/2815","136/18805",0.257352941176471,1.719190784662,3.53177582305045,0.000720219117051953,0.0082755303058576,0.00607603402225392,"SLC45A1/SLC5A9/OPN3/HK2/IL1B/NFE2L2/IRS1/PID1/SLC2A2/OSTN/SLC2A9/PIK3R1/SLC23A1/EDN1/PPARD/MAPK14/CD2AP/ENPP1/BRAF/FFAR4/SORBS1/IGF1/PLA2G1B/HNF1A/IRS2/MEF2A/ZDHHC7/STXBP4/ASPSCR1/YES1/C3/INSR/FGF21/TRIB3/GPC3",35,TRUE,2.08220416655185
"GO:0035988","chondrocyte proliferation","11/2815","26/18805",0.423076923076923,2.82627408115863,3.9098175127267,0.000721695482827807,0.0082755303058576,0.00607603402225392,"ERRFI1/BMPR2/IHH/FGFR3/LEF1/SLC26A2/CCN2/EXT1/HMGA2/SOX9/SMAD7",11,FALSE,2.08220416655185
"GO:0048596","embryonic camera-type eye morphogenesis","11/2815","26/18805",0.423076923076923,2.82627408115863,3.9098175127267,0.000721695482827807,0.0082755303058576,0.00607603402225392,"PHACTR4/PROX1/SP3/IHH/WNT5A/CITED2/PAX2/TH/KDM2B/TBX2/BMP7",11,TRUE,2.08220416655185
"GO:0043087","regulation of GTPase activity","42/2815","172/18805",0.244186046511628,1.63123218637697,3.48941043744842,0.000733862618756415,0.00839955096790262,0.00616709208550753,"AGRN/RAP1GAP/DOCK7/BCAR3/VAV3/S100A10/MAP4K4/LIMS1/PKP4/ZC3H15/ALS2/FGD5/PLXNB1/ECT2/RAPGEF2/SNX18/F2RL1/SNX9/MET/PTK2/RIC1/SEMA4D/VAV2/NET1/USP6NL/PRKG1/ARHGAP42/WNK1/FGD4/LRRK2/CORO1C/LRCH1/DOCK9/ARHGEF7/RALGAPA1/GNB5/RASGRF1/FOXJ1/ADCYAP1/RALGAPA2/TGM2/BCR",42,TRUE,2.07574393029224
"GO:0007254","JNK cascade","46/2815","193/18805",0.238341968911917,1.59219208717179,3.46964324093105,0.000741355863009328,0.008469718177579,0.00621861003511114,"DUSP10/MAP4K3/MAP4K4/IL1B/WNT5A/MDFIC2/MECOM/TNIK/MAP3K13/FGF12/NFKB1/F2RL1/SH3RF2/DUSP22/EDN1/MAPK14/UNC5CL/CCN2/PRKN/SEMA3A/MDFIC/PTK2B/RIPK2/STK3/GADD45G/AMBP/MEN1/LRRK2/TNFRSF19/RAP2A/MBIP/SMAD3/IGF1R/SERPINF2/MINK1/MAP2K4/NLK/TAOK1/DUSP3/MAP2K6/PHLPP1/RASSF2/PLCB1/ITCH/CRKL/DUSP9",46,TRUE,2.07213104019569
"GO:1902904","negative regulation of supramolecular fiber organization","41/2815","167/18805",0.245508982035928,1.64006977164676,3.48598880650768,0.000751350085493186,0.00856814822264248,0.00629087903546685,"HSPG2/DNAI3/S1PR1/CAPZA1/SPTBN1/CTNNA2/CAPG/TMEFF2/MAP2/ATXN7/PHLDB2/PAK2/ADD1/CRACD/PIK3R1/PRKN/SCIN/MET/CAPZA2/DLC1/DMTN/CLU/KANK1/SVIL/ADD3/EPS8/CAPZA3/LIMA1/HIP1R/ARHGEF7/TJP1/CGNL1/BMERB1/TAOK1/ARHGEF18/RHPN2/MKKS/PFDN4/DYRK1A/TRIOBP/MID1IP1",41,FALSE,2.06711302913711
"GO:0045619","regulation of lymphocyte differentiation","52/2815","225/18805",0.231111111111111,1.5438879021117,3.44364117505087,0.000753660479448127,0.00857875435855331,0.00629866623945948,"PRKCZ/RUNX3/TNFSF18/TNFSF4/RC3H1/PTPRC/DUSP10/ID2/ZFP36L2/SOCS5/CYP26B1/IL1RL2/GLI2/CD28/CTLA4/IHH/TGFBR2/NFKBIZ/BCL6/OPA1/LEF1/CAMK4/IRF4/CD83/SOX4/FOXO3/ARID1B/GLI3/BRAF/SLC4A2/SHH/TOX/RIPK2/SMARCA2/SHB/ANXA1/ZMIZ1/AMBRA1/ZBTB16/BMP4/ZFP36L1/IL4R/PIK3R6/IKZF3/FOXJ1/SMAD7/BRD4/PGLYRP2/PCK1/RUNX1/XBP1/NKAP",52,TRUE,2.06657576745197
"GO:0035909","aorta morphogenesis","14/2815","38/18805",0.368421052631579,2.46115733383192,3.78295732845826,0.000758497704955935,0.0086059705127023,0.00631864879918101,"PROX1/TGFB2/TGFBR2/ADAMTS9/MYLK/HES1/SOX4/CHD7/NOTCH1/BMPR1A/SIX1/DLL4/TBX2/JAG1",14,FALSE,2.06520014630745
"GO:0014020","primary neural tube formation","26/2815","92/18805",0.282608695652174,1.88790640203877,3.58203216448864,0.000760205601202504,0.0086059705127023,0.00631864879918101,"SKI/LUZP1/PHACTR4/BCL10/LMO4/TGFB2/TRIM71/SETD2/WNT5A/IFT57/OPA1/CC2D2A/CITED2/COBL/DLC1/KIF20B/PAX2/DEAF1/ST14/TULP3/KDM2B/BMP4/ARHGAP35/OVOL2/BMP7/CELSR1",26,TRUE,2.06520014630745
"GO:0060021","roof of mouth development","26/2815","92/18805",0.282608695652174,1.88790640203877,3.58203216448864,0.000760205601202504,0.0086059705127023,0.00631864879918101,"SKI/TGFBR3/TGFB2/OSR1/PKDCC/WDPCP/INSIG2/TGFBR2/WNT5A/TIPARP/PDGFRA/FRAS1/LEF1/TBC1D32/GLI3/SHH/SNAI2/CHD7/ASPH/ARID5B/BMPR1A/WNT11/TBX3/TBX2/TSHZ1/BCOR",26,TRUE,2.06520014630745
"GO:0003171","atrioventricular valve development","12/2815","30/18805",0.4,2.67211367673179,3.84571009798735,0.000764757395591987,0.00862607479782977,0.00633340970463514,"CCN1/TGFB2/BMPR2/TGFBR2/SLIT3/SOX4/GATA4/OLFM1/NOTCH1/BMPR1A/SMAD6/ZFPM1",12,FALSE,2.06418678034913
"GO:0072012","glomerulus vasculature development","12/2815","30/18805",0.4,2.67211367673179,3.84571009798735,0.000764757395591987,0.00862607479782977,0.00633340970463514,"NOTCH2/IL6R/OSR1/CFLAR/HES1/PDGFRA/EGR1/EDN1/NOTCH1/BMP4/PECAM1/BMP7",12,FALSE,2.06418678034913
"GO:0006536","glutamate metabolic process","13/2815","34/18805",0.382352941176471,2.55422630864069,3.80583625282431,0.000773954139098957,0.0086982368435805,0.00638639229655273,"ALDH4A1/GCLM/GLUL/GLS/SLC7A11/GCLC/GLUD1/AMDHD1/NR1H4/TAT/PRODH2/FTCD/GGT1",13,FALSE,2.06056877114071
"GO:0060914","heart formation","13/2815","34/18805",0.382352941176471,2.55422630864069,3.80583625282431,0.000773954139098957,0.0086982368435805,0.00638639229655273,"CTNNB1/WNT5A/ROBO2/ROBO1/HES1/PIM1/EXT1/NOTCH1/BMPR1A/RBM20/WNT11/BMP4/SIX1",13,FALSE,2.06056877114071
"GO:0002292","T cell differentiation involved in immune response","27/2815","97/18805",0.278350515463918,1.8594605482412,3.56072326030564,0.000786061468042024,0.00881836105393714,0.00647458951921371,"PRKCZ/JAK1/IL6R/TNFSF18/TNFSF4/RC3H1/SOCS5/FOXP1/NFKBIZ/BCL6/OPA1/LEF1/IL6ST/PIK3R1/IRF4/RIPK2/SHB/ANXA1/MEN1/RORA/IL4R/ZFPM1/SOCS3/SMAD7/BRD4/BCL3/PCK1",27,FALSE,2.05461212364051
"GO:0050773","regulation of dendrite development","28/2815","102/18805",0.274509803921569,1.83380350363947,3.54281319593501,0.000806482351256589,0.00903114921272018,0.00663082217676115,"ELAVL4/SLC30A1/BCL11A/TNIK/DGKG/PPP3CA/MGARP/RAPGEF2/SYNE1/HECW1/COBL/RELN/SDC2/CSMD3/SEMA4D/CAMK1D/BMPR1A/CAPRIN1/FAT3/RAP2A/ARF6/NEDD4/DCC/NEDD4L/PREX1/BMP7/CRKL/CDKL5",28,TRUE,2.04425698224612
"GO:1903522","regulation of blood circulation","60/2815","269/18805",0.223048327137546,1.49002621379096,3.39646803488962,0.00081384230846117,0.00909717616382406,0.00667930027864289,"ECE1/ATP1A1/NOS1AP/ADCY10/RGS2/AVPR1B/TGFB2/AGT/SLC8A1/TACR1/BIN1/BMPR2/PER2/THRB/GPD1L/CACNA1D/AGTR1/KCNMB2/ADRA2C/CORIN/ANK2/PDE5A/FGB/FGA/FGG/PDE4D/TMEM161B/DSP/EDN1/GJA1/TRDN/EGFR/SRI/AKAP9/DOCK4/GATA4/DOCK5/ADRA1A/ASPH/TMEM65/CTNNA3/RNLS/ADD3/TH/ARHGAP42/AVPR1A/ATP2B1/P2RX4/GCH1/SLC8A3/HCN4/MEF2A/ATP2A1/JUP/TBX2/SMAD7/TRPM4/SRC/PTPN1/CXADR",60,TRUE,2.04109339523801
"GO:0018105","peptidyl-serine phosphorylation","36/2815","142/18805",0.253521126760563,1.69359317539339,3.48095448226203,0.000821553097850228,0.00916234021695059,0.00672714482626597,"PRKCZ/OPRD1/DOCK7/MAPKAPK2/PRKCE/STK39/CAB39/MAP3K13/PAK2/FNIP2/PDE4D/MAPK14/CNKSR3/EGFR/AKAP9/LMTK2/BRAF/TNKS/DMTN/RIPK2/TXN/NEK6/PTEN/WNK1/LRRK2/SPRY2/PRKD1/ERN1/RPTOR/CSNK2A1/RASSF2/TOP1/PCK1/MORC3/DYRK1A/RPS6KA3",36,TRUE,2.03799358599357
"GO:0048339","paraxial mesoderm development","9/2815","19/18805",0.473684210526316,3.16434514349818,3.96028324536589,0.000824094638982362,0.00916234021695059,0.00672714482626597,"EPB41L5/WNT5A/LEF1/FOXC1/EXOC4/BMPR1A/WNT11/YAP1/SMAD3",9,TRUE,2.03799358599357
"GO:0097320","plasma membrane tubulation","9/2815","19/18805",0.473684210526316,3.16434514349818,3.96028324536589,0.000824094638982362,0.00916234021695059,0.00672714482626597,"SH3GLB1/CAVIN2/SNX18/SNX9/WASL/ASAP1/ATP10A/DNM2/PACSIN2",9,FALSE,2.03799358599357
"GO:0045621","positive regulation of lymphocyte differentiation","35/2815","137/18805",0.255474452554745,1.70664194681775,3.4829792759537,0.00083047873817295,0.00921683099597301,0.00676715287590176,"PRKCZ/RUNX3/TNFSF4/PTPRC/DUSP10/SOCS5/IL1RL2/GLI2/IHH/TGFBR2/NFKBIZ/BCL6/OPA1/LEF1/CD83/SOX4/FOXO3/ARID1B/GLI3/SHH/TOX/RIPK2/SMARCA2/SHB/ANXA1/ZMIZ1/AMBRA1/ZBTB16/IL4R/PIK3R6/BRD4/PCK1/RUNX1/XBP1/NKAP",35,TRUE,2.03541837585926
"GO:0030833","regulation of actin filament polymerization","33/2815","127/18805",0.259842519685039,1.73582187661711,3.49099687104205,0.000840887726815347,0.00931571697354257,0.00683975662959851,"CAPZA1/CYRIA/PRKCE/SPTBN1/CAPG/BIN1/NCKAP1/ADD1/CRACD/CYFIP2/ARHGAP18/SNX9/SCIN/CAPZA2/DMTN/PTK2B/KANK1/SVIL/ADD3/FCHSD2/ESAM/EPS8/CAPZA3/HIP1R/ARF6/CDC42EP4/GRB2/MKKS/ARHGAP40/PREX1/CDC42EP1/TRIOBP/BAIAP2L2",33,TRUE,2.03078371450145
"GO:0010959","regulation of metal ion transport","84/2815","403/18805",0.208436724565757,1.39241655611334,3.34123806850157,0.000842504618158886,0.00931702171149017,0.00684071459022059,"OPRD1/NKAIN1/PCSK9/ATP1A1/CD84/NOS1AP/SLC30A1/AGT/OSR1/SLC8A1/PRKCE/KCNIP3/DPP10/BIN1/GCG/STK39/SESTD1/CAB39/EFHB/GPD1L/CTNNB1/GNAI2/CACNA1D/SLMAP/MYLK/KCNAB1/FGF12/HES1/HTT/KCNIP4/STIM2/PPP3CA/EGF/ANK2/PDE4D/VDAC1/DIAPH1/SPINK1/STC2/TRIM27/BAK1/FYN/TRDN/UTRN/CNKSR3/NPSR1/SRI/AKAP9/DPP6/PTK2B/SARAF/CHD7/ASPH/PTPN3/KIF5B/STIM1/F2/AHNAK/TRPC6/SLN/FXYD2/UBASH3B/WNK1/CNTN1/ANO6/TMBIM6/ATP2B1/TESC/PLA2G1B/P2RX4/PRKD1/GNB5/NEDD4/CEMIP/ATP2A1/CX3CL1/WWP2/CYBA/SPG7/MLLT6/VMP1/NEDD4L/CASK/FMR1",84,TRUE,2.03072289247185
"GO:0019318","hexose metabolic process","54/2815","237/18805",0.227848101265823,1.52209006902444,3.39372877343349,0.000860632050056985,0.00950058293268945,0.00697548833691134,"ERRFI1/ENO1/PGM1/ADCY10/KHK/GALM/HK2/GCG/IRS1/PER2/KAT2B/GLB1/GLYCTK/PPARGC1A/PRKAA1/MAN2A1/NR3C1/PPARD/MAPK14/PRKN/SLC25A13/SLC39A14/FUT10/NCOA2/B4GALT1/FBP2/ALDOB/PFKP/PFKFB3/LIPA/SORBS1/TCF7L2/CHST15/SLC37A4/GPD1/DYRK2/IGF1/HECTD4/OAS1/SDS/FOXO1/IRS2/FUT8/ONECUT1/RORA/BCKDK/IGFBP4/G6PC1/INSR/SRC/PCK1/PFKL/POFUT2/PMM1",54,TRUE,2.02224974663921
"GO:0050810","regulation of steroid biosynthetic process","25/2815","88/18805",0.284090909090909,1.89780800904247,3.54198550971529,0.000875219238503223,0.00964448150230059,0.00708114109539282,"ATP1A1/PROX1/APOB/INSIG2/CREB1/IGFBP7/NFKB1/DAB2/PRKAA1/PDE8B/EGR1/FGF1/NR3C1/FGFR4/CGA/GPRC6A/QKI/CHLSN/GNAI1/SNAI2/AKR1C3/PRKG1/NR1H4/IGF1R/MBTPS2",25,FALSE,2.01572111553099
"GO:0030858","positive regulation of epithelial cell differentiation","22/2815","74/18805",0.297297297297297,1.98603043540877,3.56587230795117,0.000900892773020219,0.00990982050322241,0.00727595746817447,"ATOH8/PAX8/CTNNB1/LEF1/MACROH2A1/FOXC1/AHI1/NOTCH1/MACROH2A2/PAX2/BTG1/BMP4/PRKCH/MED1/ETV4/SOX9/FOXJ1/RPTOR/SULT2B1/OVOL2/NCOA3/BMP7",22,FALSE,2.00393421182815
"GO:0021545","cranial nerve development","20/2815","65/18805",0.307692307692308,2.05547205902446,3.57650399886877,0.00094340651527901,0.0103591369124718,0.00760585315926076,"HOXD3/NRP2/CTNNB1/SEMA3F/HES1/CITED2/HOXA3/GLI3/SEMA3A/CHD7/EXT1/NRP1/DRGX/PAX2/NAV2/SIX1/SIX4/SALL1/CNGB1/MAFB",20,TRUE,1.98467642700057
"GO:0046620","regulation of organ growth","28/2815","103/18805",0.271844660194175,1.8159995861284,3.48421233138735,0.000951943963937103,0.010434447505942,0.0076611474680541,"TGFBR3/RGS2/PROX1/ERBB4/VGLL4/FOXP1/WWC2/WWC1/FOXC1/EDN1/JARID2/MAPK14/PIM1/CGA/CITED2/NRG1/STK3/NOTCH1/BMPR1A/PTEN/YAP1/DUSP6/IGF1/LATS2/FGF9/TBX2/GATA6/RUNX1",28,FALSE,1.98153054146896
"GO:0045834","positive regulation of lipid metabolic process","34/2815","133/18805",0.255639097744361,1.70774182347521,3.4367294999269,0.000965574856559359,0.0105652248829514,0.00775716642547224,"FABP3/CCN1/APOA2/LPGAT1/PRKCE/FABP1/IL1B/CREB1/ACSL3/IRS1/PPARG/KAT2B/ZBTB20/PPARGC1A/DAB2/PRKAA1/FGF1/PPARD/CGA/QKI/GNAI1/SORBS1/AVPR1A/NR1H4/SCARB1/IRS2/IGF1R/RPTOR/FGF21/PCK1/XBP1/PLA2G6/MBTPS2/MID1IP1",34,TRUE,1.97612125446728
"GO:0003283","atrial septum development","10/2815","23/18805",0.434782608695652,2.90447138775195,3.83448939697848,0.000974265969368203,0.0106043134844543,0.00778586593642025,"CCN1/NOTCH2/TGFB2/BMPR2/WNT5A/ANK2/SOX4/GATA4/WNT11/ZFPM1",10,FALSE,1.97451744214639
"GO:0033762","response to glucagon","10/2815","23/18805",0.434782608695652,2.90447138775195,3.83448939697848,0.000974265969368203,0.0106043134844543,0.00778586593642025,"HMGCS2/GCG/CREB1/CPS1/CDO1/ADCY8/ASS1/GJB2/FGF21/MT-CYB",10,TRUE,1.97451744214639
"GO:0046058","cAMP metabolic process","10/2815","23/18805",0.434782608695652,2.90447138775195,3.83448939697848,0.000974265969368203,0.0106043134844543,0.00778586593642025,"ADCY10/PDE4D/PDE8B/PDE10A/ADCY1/ADCY8/PTHLH/ADCY6/PDE8A/ADCY9",10,TRUE,1.97451744214639
"GO:0007265","Ras protein signal transduction","31/2815","118/18805",0.26271186440678,1.75498991480266,3.45185425202813,0.000977605622727205,0.0106220610930937,0.00779889653022163,"DHCR24/CSF1/NOTCH2/RALGPS2/TGFB2/TRIM67/STAMBP/RALB/RAPGEF4/PLD1/G3BP2/SPRY1/RAPGEF2/RASGRF2/SPRY4/SQSTM1/MAPKAP1/RALGPS1/NOTCH1/SHOC2/PICALM/KITLG/IGF1/SPRY2/RASA3/RASGRF1/KSR1/RAPGEFL1/GRB2/SRC/CRKL",31,TRUE,1.97379120505234
"GO:0045926","negative regulation of growth","53/2815","233/18805",0.227467811158798,1.51954962303417,3.34823356725402,0.00099458682576187,0.0107877087645899,0.00792051784638139,"ENO1/RGS2/TGFB2/DUSP10/RTN4/BCL11A/SERTAD2/BMPR2/MAP2/VGLL4/SEMA3F/HYAL1/WNT5A/FOXP1/HRG/BCL6/OSTN/FGFR3/SPP1/JADE1/WWC2/CDKN2AIP/DAB2/WWC1/SLIT3/STC2/CDHR2/JARID2/PPARD/CGA/GJA1/ENPP1/CITED2/SEMA3A/STK3/SMARCA2/NRP1/PTEN/PTPRJ/DIP2B/ACVR1B/BTG1/CGRRF1/SMAD3/DCUN1D3/CDH1/RAI1/BRCA1/SPAG9/DCC/NDRG3/HNF4A/GPC3",53,TRUE,1.96707078669438
"GO:0003180","aortic valve morphogenesis","14/2815","39/18805",0.358974358974359,2.39805073552853,3.666987831656,0.00102198165091366,0.0110655330321052,0.00812450111261822,"ROCK2/TGFBR2/ROBO2/ROBO1/SLIT3/GATA4/SNAI2/NOTCH1/BMP4/DLL4/SMAD6/CDH11/SOX9/JAG1",14,TRUE,1.95602766105653
"GO:0071695","anatomical structure maturation","61/2815","277/18805",0.220216606498195,1.47110951516823,3.31426765486682,0.00103580817971995,0.0111957353686252,0.00822009786560362,"AGRN/RERE/S1PR1/TGFB2/BCL11A/TFCP2L1/IHH/PPARG/CTNNB1/PLXNB1/DAG1/WNT5A/IFT80/MAP3K13/HES1/MAEA/FGFR3/FGG/TRIP13/SPINK1/EDN1/VEGFA/RUNX2/FOXO3/GJA1/CCR6/FAM20C/SNX10/NRCAM/CNTNAP2/PTK2B/EXT1/SHB/TUT7/SEMA4D/TDRD7/PTBP3/PAX2/ZBTB16/PDE3A/LRRK2/NTN4/IGF1/SRRM4/EPB42/ALDH1A2/FEM1B/ABHD2/XYLT1/CX3CL1/CNGB1/TMIGD1/FOXJ1/C3/CEBPA/FERMT1/VSX1/TRPC4AP/B4GALT5/XBP1/MBTPS2",61,TRUE,1.95094737541703
"GO:0072350","tricarboxylic acid metabolic process","8/2815","16/18805",0.5,3.34014209591474,3.92907642241599,0.00103844780567481,0.0112047797088002,0.00822673837280754,"IDH1/SLC34A1/ACO1/ASS1/GLUD1/IDH2/ACLY/PCK1",8,TRUE,1.95059667747724
"GO:0003197","endocardial cushion development","17/2815","52/18805",0.326923076923077,2.18393906271349,3.58703598754731,0.00105080607709501,0.0112983529105991,0.00829544139686616,"TGFB2/BMPR2/TGFBR2/ROBO2/ROBO1/RBM24/CITED2/GATA4/SNAI2/NOTCH1/BMPR1A/TBX3/BMP4/TBX2/SOX9/JAG1/BMP7",17,FALSE,1.94698486394807
"GO:0050856","regulation of T cell receptor signaling pathway","17/2815","52/18805",0.326923076923077,2.18393906271349,3.58703598754731,0.00105080607709501,0.0112983529105991,0.00829544139686616,"LCK/BCL10/GBP1/RC3H1/PTPRC/CBLB/DUSP22/EZR/LIPA/BTRC/PTPRJ/PAWR/ELF1/DUSP3/CD226/CEACAM1/SLA2",17,FALSE,1.94698486394807
"GO:0032925","regulation of activin receptor signaling pathway","11/2815","27/18805",0.407407407407407,2.72159726333794,3.75602839949372,0.00105439174386926,0.0112983529105991,0.00829544139686616,"SKI/ACVR2A/FKBP1C/DACT2/SHH/ZC3H3/ACVR1B/LEMD3/FGF9/SMAD6/SMAD7",11,TRUE,1.94698486394807
"GO:0042730","fibrinolysis","11/2815","27/18805",0.407407407407407,2.72159726333794,3.75602839949372,0.00105439174386926,0.0112983529105991,0.00829544139686616,"HRG/FGB/FGA/FGG/KLKB1/F11/PLAU/F2/CPB2/SERPINF2/APOH",11,TRUE,1.94698486394807
"GO:0045604","regulation of epidermal cell differentiation","19/2815","61/18805",0.311475409836066,2.08074425647148,3.54729090071124,0.00106348414217233,0.0113255954564809,0.00831544333384334,"ERRFI1/ROCK2/MYCN/HES1/MACROH2A1/FOXC1/CD109/EXTL3/NOTCH1/MACROH2A2/BMP4/PRKCH/ZFP36L1/MED1/ETV4/KEAP1/SULT2B1/OVOL2/NCOA3",19,FALSE,1.94593895517248
"GO:0060038","cardiac muscle cell proliferation","19/2815","61/18805",0.311475409836066,2.08074425647148,3.54729090071124,0.00106348414217233,0.0113255954564809,0.00831544333384334,"SKI/TGFBR3/TGFB2/ERBB4/VGLL4/FOXC1/JARID2/MAPK14/PIM1/CITED2/NRG1/NOTCH1/BMPR1A/TENM4/YAP1/FGF9/TBX2/GATA6/RUNX1",19,FALSE,1.94593895517248
"GO:0060612","adipose tissue development","19/2815","61/18805",0.311475409836066,2.08074425647148,3.54729090071124,0.00106348414217233,0.0113255954564809,0.00831544333384334,"ERRFI1/CSF1/HMGCS2/RASAL2/PARP1/PPARG/PPARGC1A/PRKAA1/SH3PXD2B/PPARD/CD2AP/NCOA2/ARID5B/LIPA/DGAT2/NR1H4/FTO/TRPM4/XBP1",19,FALSE,1.94593895517248
"GO:0048384","retinoic acid receptor signaling pathway","13/2815","35/18805",0.371428571428571,2.48124841410809,3.68018688425282,0.00106422328987688,0.0113255954564809,0.00831544333384334,"ESRRG/CYP26B1/SP100/PPARG/THRB/RXRA/AKR1C3/PTF1A/CTBP2/ALDH1A2/ASXL1/NCOA3/CRKL",13,FALSE,1.94593895517248
